instance,solver,run,nvertices,nedges,nP,nQ,nvars,ncons,state,terminationReason,time,nodes,nodesLeft,lb,ub,gap,initialHeurValue,initialHeurTime,initialSemigreedyIters,nNodesInt,nNodesFrac,nNodesGcp,nNodesTrivial,nNodesInfeas,nNodesInfeasPrepro,nNodesInfeasCheck,nNodesInfeasAux,gcpAvgTime,nsol,nsolHeur,nsolLR,nsolGCP,nsolTrivial,ninitSol,ninitDummy,ninit,rootNVertices,rootNEdges,rootNP,rootNQ,rootlb,rootub,rootHeurTime,rootFeasTime,rootCgTime,rootNCalls,rootNCallsPool,rootNCallsHeur,rootNCallsMwis1,rootNCallsMwis2,rootNCallsExact,rootNCols,rootNColsPool,rootNColsHeur,rootNColsMwis1,rootNColsMwis2,rootNColsExact,rootTime,rootTimePool,rootTimeHeur,rootTimeMwis1,rootTimeMwis2,rootTimeExact,otherNodesHeurTime,otherNodesFeasNCalls,otherNodesFeasTime,otherNodesNCalls,otherNodesNCallsPool,otherNodesNCallsHeur,otherNodesNCallsMwis1,otherNodesNCallsMwis2,otherNodesNCallsExact,otherNodesNCols,otherNodesNColsPool,otherNodesNColsHeur,otherNodesNColsMwis1,otherNodesNColsMwis2,otherNodesNColsExact,otherNodesTime,otherNodesTimePool,otherNodesTimeHeur,otherNodesTimeMwis1,otherNodesTimeMwis2,otherNodesTimeExact
r_n150_p0.5_nA45_nB45_i1,byp_p5,0,150,5542,45,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,142.921,1,1,5.64315,9.0,0.372983,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,139,4857,45,45,5.64315,9.0,0.00243553,0.0,142.916,12883,0,12800,50,17,16,649,0,586,47,1,15,142.811,1.1116e-05,1.45295,0.484255,0.263093,140.611,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA45_nB30_i1,byp_p5,0,150,5541,45,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,140.071,1,1,6.50042,11.0,0.409052,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,132,4369,45,30,6.50042,11.0,0.00206375,0.0,140.066,14843,0,14700,59,42,42,774,0,715,18,0,41,139.945,1.2769e-05,1.46424,0.245502,0.321127,137.914,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA45_nB30_i0,byp_p5,0,150,2747,45,30,-1,-1,TIME_EXCEEDED_LP,time limit reached in LP,900.0,0,0,3.14212,6.0,1.79769e+306,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,143,2644,45,30,3.14212,6.0,0.0013703,0.0,901.45,25462,0,25200,102,82,78,1126,0,1024,20,4,78,901.173,2.3328e-05,2.91646,1.11694,4.80987,892.33,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA45_nB30_i2,byp_p5,0,150,5567,45,30,-1,-1,INFEASIBLE_RELAX,root relaxation infeasible,0.00133005,1,0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,0,1.0,1,0,0,0.0,0,0,0,0,0,0,0,0,140,4961,44,30,-1.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA45_nB45_i2,byp_p5,0,150,8347,45,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,32.8903,1,1,9.93045,14.0,0.290682,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,138,7115,45,45,9.93045,14.0,0.00321714,0.0,32.8832,4329,0,4300,17,6,6,313,0,285,23,0,5,32.8481,3.786e-06,0.429045,0.153577,0.0950136,32.1705,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA45_nB45_i1,byp_p5,0,150,8352,45,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,19.9326,1,1,10.1201,15.0,0.325329,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,129,6229,45,45,10.1201,15.0,0.00277004,0.0,19.9255,4830,0,4800,18,6,6,378,0,346,27,0,5,19.891,3.4e-06,0.427305,0.112763,0.0849033,19.266,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA30_nB30_i2,byp_p5,0,150,2797,30,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,253.652,1,1,1.82546,4.0,0.543636,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,150,3048,30,30,1.82546,4.0,0.000849372,0.0,253.649,17716,0,17600,87,18,11,747,0,632,98,7,10,253.557,1.1936e-05,2.15048,6.19659,2.58857,242.622,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i2,byp_p5,0,150,5522,30,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,305.778,1,1,3.4034,7.0,0.513799,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,150,5701,30,30,3.4034,7.0,0.00158601,0.0,305.774,11190,0,11100,62,16,12,529,0,447,67,4,11,305.716,7.974e-06,1.31512,0.909181,0.449711,303.042,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA30_nB45_i2,byp_p5,0,150,2796,30,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,138.256,1,1,1.7812,4.0,0.5547,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,150,3059,30,45,1.7812,4.0,0.000898218,0.0,138.252,13058,0,13000,47,6,5,628,0,545,78,1,4,138.193,1.0019e-05,1.6366,3.29334,1.82464,131.439,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA30_nB30_i0,byp_p5,0,150,2747,30,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,620.733,1,1,1.87846,4.0,0.530384,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,150,3023,30,30,1.87846,4.0,0.000918966,0.0,620.73,16430,0,16300,80,29,21,678,0,569,81,8,20,620.651,1.1857e-05,1.98901,8.89811,5.12366,604.64,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA45_nB45_i0,byp_p5,0,150,2747,45,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,1.66945,1,1,3.0,5.0,0.4,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,150,2917,45,45,3.0,5.0,0.00146453,0.0,1.6656,11621,0,11600,20,1,0,920,0,886,34,0,0,1.525,7.8e-06,1.4691,0.0504848,0.00541093,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB45_i1,byp_p5,0,150,5541,30,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,65.0483,1,1,3.5038,7.0,0.499457,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,147,5485,30,45,3.5038,7.0,0.001593,0.0,65.0441,7044,0,7000,30,7,7,396,0,348,42,0,6,65.0126,4.776e-06,0.799942,0.309135,0.176423,63.7271,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA45_nB30_i0,byp_p5,0,150,8394,45,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,47.2453,1,1,13.5518,-1.0,-1.0,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,1,134,6710,45,30,13.5518,-1.0,0.00026119,0.0,47.2417,19164,0,19000,106,29,29,567,0,453,86,0,28,47.1563,1.5028e-05,1.9009,0.0879636,0.182048,44.9854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB30_i0,byp_p5,0,150,8394,30,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,56.3901,1,1,6.18696,10.0,0.381304,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,147,8159,30,30,6.18696,10.0,0.00194365,0.0,56.3852,5241,0,5200,25,8,8,330,0,300,23,0,7,56.3577,4.648e-06,0.521619,0.246599,0.145629,55.4438,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB45_i2,byp_p5,0,150,8343,30,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,20.007,1,1,5.75462,9.0,0.360598,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,150,8443,30,45,5.75462,9.0,0.0020733,0.0,20.0022,3419,0,3400,15,2,2,273,0,242,30,0,1,19.9818,2.651e-06,0.377434,0.0849671,0.0369032,19.4825,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA30_nB30_i1,byp_p5,0,150,2834,30,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,534.315,1,1,1.89718,3.0,0.367605,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,149,3080,30,30,1.89718,3.0,0.000834311,0.0,534.312,16825,0,16700,71,29,25,680,0,587,65,4,24,534.227,1.0803e-05,2.10902,5.61776,3.04556,523.454,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA45_nB45_i0,byp_p5,0,150,5548,45,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,348.616,1,1,5.45256,11.0,0.504313,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,149,5584,45,45,5.45256,11.0,0.00264719,0.0,348.61,16885,0,16700,113,36,36,724,0,552,137,0,35,348.466,1.5507e-05,2.05446,1.15072,0.478321,344.782,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA30_nB45_i1,byp_p3,0,150,2822,30,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,59.7984,1,1,1.91186,3.0,0.362715,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,150,3095,30,45,1.91186,3.0,0.000908234,0.0,59.7952,11647,0,11600,44,0,3,550,0,468,80,0,2,59.7449,5.912e-06,1.47879,0.894636,0.0,57.3715,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i0,byp_p3,0,150,5548,30,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,214.525,1,1,3.50245,7.0,0.49965,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,149,5660,30,30,3.50245,7.0,0.00152546,0.0,214.521,8848,0,8800,37,0,11,475,0,423,42,0,10,214.477,6.829e-06,1.07918,0.458511,0.0,212.939,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA30_nB45_i0,byp_p3,0,150,2747,30,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,688.47,1,1,1.88633,3.0,0.371222,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,149,2983,30,45,1.88633,3.0,0.00091455,0.0,688.467,17014,0,16900,89,0,25,614,0,481,109,0,24,688.392,1.4294e-05,1.99673,9.79875,0.0,676.596,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB45_i0,byp_p3,0,150,5548,30,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,139.264,1,1,3.4175,6.0,0.430416,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,148,5580,30,45,3.4175,6.0,0.00161984,0.0,139.26,7142,0,7100,36,0,6,418,0,355,58,0,5,139.225,5.63e-06,0.820854,0.35124,0.0,138.053,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA45_nB45_i2,byp_p3,0,150,2800,45,45,-1,-1,TIME_EXCEEDED_LP,time limit reached in LP,900.0,0,0,2.89506,6.0,1.79769e+306,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,148,2869,45,45,2.89506,6.0,0.00137225,0.0,910.101,23433,0,23300,95,0,38,980,0,864,78,0,38,909.871,1.8078e-05,2.86229,8.00831,0.0,899.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA45_nB45_i2,byp_p3,0,150,5526,45,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,338.8,1,1,5.51934,9.0,0.38674,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,142,5040,45,45,5.51934,9.0,0.00247563,0.0,338.795,14898,0,14800,70,0,28,694,0,609,58,0,27,338.678,1.2547e-05,1.67828,0.918479,0.0,336.081,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA45_nB45_i0,byp_p3,0,150,8394,45,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,62.4901,1,1,9.85557,-1.0,-1.0,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,1,149,8335,45,45,9.85557,-1.0,0.000954285,0.0,62.4866,5531,0,5500,22,0,9,408,0,376,24,0,8,62.4441,3.879e-06,0.65295,0.207227,0.0,61.584,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i1,byp_p3,0,150,5562,30,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,367.535,1,1,3.69525,6.0,0.384125,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,148,5585,30,30,3.69525,6.0,0.00157723,0.0,367.531,9367,0,9300,48,0,19,468,0,411,39,0,18,367.486,8.533e-06,1.09437,0.677013,0.0,365.714,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB45_i2,byp_p3,0,150,5525,30,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,71.4483,1,1,3.26947,6.0,0.455089,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,150,5705,30,45,3.26947,6.0,0.00162052,0.0,71.4444,7130,0,7100,27,0,3,393,0,345,46,0,2,71.4115,4.7e-06,0.874542,0.208758,0.0,70.3282,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA45_nB30_i1,byp_p3,0,150,8353,45,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,10.5638,1,1,14.75,16.0,0.078125,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,94,3307,43,30,14.75,16.0,0.00182294,0.0,10.5565,11290,0,11200,64,0,26,375,0,308,42,0,25,10.5211,7.332e-06,0.47794,0.0132214,0.0,10.03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA45_nB30_i2,byp_p3,0,150,2794,45,30,-1,-1,TIME_EXCEEDED_LP,time limit reached in LP,900.0,0,0,3.12539,6.0,1.79769e+306,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,142,2675,44,30,3.12539,6.0,0.00126632,0.0,911.389,25418,0,25200,135,0,83,1071,0,926,62,0,83,911.141,2.2525e-05,2.39024,1.3248,0.0,907.426,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA45_nB30_i1,byp_p3,0,150,2822,45,30,-1,-1,TIME_EXCEEDED_LP,time limit reached in LP,900.0,0,0,3.24202,7.0,1.79769e+306,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,140,2622,45,30,3.24202,7.0,0.0013109,0.0,902.655,24369,0,24200,92,0,77,1270,0,1178,15,0,77,902.363,2.3076e-05,2.68195,1.43115,0.0,898.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA45_nB30_i0,byp_p3,0,150,5548,45,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,349.846,1,1,6.40842,12.0,0.465965,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,138,4754,45,30,6.40842,12.0,0.002269,0.0,349.84,18497,0,18300,112,0,85,864,0,749,31,0,84,349.69,2.0619e-05,2.02148,0.502681,0.0,347.166,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB30_i1,byp_p3,0,150,8408,30,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,35.7714,1,1,6.42838,11.0,0.415602,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,143,7719,30,30,6.42838,11.0,0.0017473,0.0,35.7665,4826,0,4800,20,0,6,306,0,279,22,0,5,35.7413,3.51e-06,0.447849,0.154179,0.0,35.1393,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB45_i1,byp_p3,0,150,8353,30,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,9.75699,1,1,5.83049,11.0,0.469956,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,146,7981,30,45,5.83049,11.0,0.00224346,0.0,9.75166,3611,0,3600,10,0,1,254,0,238,16,0,0,9.73232,2.004e-06,0.355032,0.0602019,0.0,9.31708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB45_i0,byp_p3,0,150,8394,30,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,15.4237,1,1,6.10349,11.0,0.445137,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,148,8268,30,45,6.10349,11.0,0.0020495,0.0,15.4188,4220,0,4200,18,0,2,295,0,252,42,0,1,15.396,2.446e-06,0.444669,0.101812,0.0,14.8495,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA45_nB30_i2,byp_p3,0,150,8354,45,30,-1,-1,INFEASIBLE_RELAX,root relaxation infeasible,0.00261216,1,0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,0,1.0,1,0,0,0.0,0,0,0,0,0,0,0,0,128,6158,44,30,-1.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA45_nB45_i1,byp_p3,0,150,2820,45,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,782.981,1,1,2.91695,5.0,0.416611,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,148,2910,45,45,2.91695,5.0,0.00149384,0.0,782.977,22131,0,22000,89,0,42,1079,0,980,58,0,41,782.739,1.8104e-05,2.72278,4.78802,0.0,775.229,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB30_i2,byp_p3,0,150,8343,30,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,19.0738,1,1,5.84623,11.0,0.468524,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,150,8433,30,30,5.84623,11.0,0.00192471,0.0,19.0693,4524,0,4500,22,0,2,308,0,261,46,0,1,19.0436,3.169e-06,0.530949,0.147803,0.0,18.3648,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA45_nB45_i1,byp_p3,0,150,5542,45,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,148.668,1,1,5.64315,9.0,0.372983,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,139,4857,45,45,5.64315,9.0,0.0024195,0.0,148.663,12867,0,12800,50,0,17,649,0,586,47,0,16,148.559,8.476e-06,1.4676,0.48344,0.0,146.608,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA45_nB30_i1,byp_p3,0,150,5541,45,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,139.087,1,1,6.50042,11.0,0.409052,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,132,4369,45,30,6.50042,11.0,0.00205899,0.0,139.082,14801,0,14700,59,0,42,774,0,715,18,0,41,138.961,1.1298e-05,1.44538,0.245493,0.0,137.27,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA45_nB30_i0,byp_p3,0,150,2747,45,30,-1,-1,TIME_EXCEEDED_LP,time limit reached in LP,900.0,0,0,3.14265,6.0,1.79769e+306,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,143,2644,45,30,3.14265,6.0,0.00142081,0.0,901.538,26595,0,26400,108,0,87,1137,0,1029,21,0,87,901.257,2.3719e-05,3.08943,0.987683,0.0,897.179,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA45_nB30_i2,byp_p3,0,150,5567,45,30,-1,-1,INFEASIBLE_RELAX,root relaxation infeasible,0.00130916,1,0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,0,1.0,1,0,0,0.0,0,0,0,0,0,0,0,0,140,4961,44,30,-1.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA45_nB45_i2,byp_p3,0,150,8347,45,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,32.8776,1,1,9.93045,14.0,0.290682,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,138,7115,45,45,9.93045,14.0,0.00322824,0.0,32.8707,4323,0,4300,17,0,6,313,0,285,23,0,5,32.8355,3.225e-06,0.434114,0.153887,0.0,32.2475,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA45_nB45_i1,byp_p3,0,150,8352,45,45,-1,-1,OPTIMAL_RELAX,root relaxation optimal,19.8312,1,1,10.1201,15.0,0.325329,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,129,6229,45,45,10.1201,15.0,0.00279177,0.0,19.8242,4824,0,4800,18,0,6,378,0,346,27,0,5,19.7897,4.13e-06,0.427556,0.112524,0.0,19.2496,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA30_nB30_i2,byp_p3,0,150,2797,30,30,-1,-1,OPTIMAL_RELAX,root relaxation optimal,414.741,1,1,1.82546,4.0,0.543636,-1.0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,1,1,0,0,0,1,0,1,150,3048,30,30,1.82546,4.0,0.000881245,0.0,414.738,17504,0,17400,85,0,19,749,0,635,96,0,18,414.648,1.1256e-05,2.14868,6.77077,0.0,405.728,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
