instance,solver,run,nvertices,nedges,nA,nB,nvars,ncons,state,time,nodes,nodesLeft,lb,ub,gap,ninfeas,ninfeasPrepro,ninfeasCheck,ninfeasAux,nint,ngcp,gcpTime,nsol,nsolHeur,nsolLR,ntrivial,bestTime,bestIter,rootlb,rootub,rootHeurTime,rootFeasTime,rootNCalls,rootNCallsPool,rootNCallsHeur,rootNCallsMwis1,rootNCallsMwis2,rootNCallsExact,rootNCols,rootNColsPool,rootNColsHeur,rootNColsMwis1,rootNColsMwis2,rootNColsExact,rootTime,rootTimePool,rootTimeHeur,rootTimeMwis1,rootTimeMwis2,rootTimeExact,otherNodesHeurTime,otherNodesFeasNCalls,otherNodesFeasTime,otherNodesNCalls,otherNodesNCallsPool,otherNodesNCallsHeur,otherNodesNCallsMwis1,otherNodesNCallsMwis2,otherNodesNCallsExact,otherNodesNCols,otherNodesNColsPool,otherNodesNColsHeur,otherNodesNColsMwis1,otherNodesNColsMwis2,otherNodesNColsExact,otherNodesTime,otherNodesTimePool,otherNodesTimeHeur,otherNodesTimeMwis1,otherNodesTimeMwis2,otherNodesTimeExact
r_n150_p0.5_nA15_nB15_i0,heur_semigreedy2s_v2_r100,0,150,5546,15,15,-1,-1,FEASIBLE,0.229698,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0179488,5,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.75_nA20_nB20_i2,heur_semigreedy2s_v2_r100,0,100,3677,20,20,-1,-1,FEASIBLE,0.0794377,0,0,-1.0,7.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00117147,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA30_nB15_i1,heur_semigreedy2s_v2_r100,0,150,2805,30,15,-1,-1,FEASIBLE,0.125874,0,0,-1.0,4.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0296091,29,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i0,heur_semigreedy2s_v2_r100,0,150,5614,15,30,-1,-1,FEASIBLE,0.211858,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0329706,11,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA15_nB30_i2,heur_semigreedy2s_v2_r100,0,150,8362,15,30,-1,-1,FEASIBLE,0.212692,0,0,-1.0,5.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.016931,4,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA15_nB30_i2,heur_semigreedy2s_v2_r100,0,150,2772,15,30,-1,-1,FEASIBLE,0.0938901,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.000775091,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB30_i2,heur_semigreedy2s_v2_r100,0,150,8301,30,30,-1,-1,FEASIBLE,0.208477,0,0,-1.0,8.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0243313,7,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB30_i0,heur_semigreedy2s_v2_r100,0,150,8404,30,30,-1,-1,FEASIBLE,0.298709,0,0,-1.0,10.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00400268,1,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA15_nB30_i1,heur_semigreedy2s_v2_r100,0,150,2756,15,30,-1,-1,FEASIBLE,0.0836951,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00788058,7,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB15_i1,heur_semigreedy2s_v2_r100,0,150,8405,30,15,-1,-1,FEASIBLE,0.0818954,0,0,-1.0,12.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.018765,25,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.25_nA10_nB20_i1,heur_semigreedy2s_v2_r100,0,100,1262,10,20,-1,-1,FEASIBLE,0.0304834,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.000449972,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.25_nA20_nB20_i2,heur_semigreedy2s_v2_r100,0,100,1245,20,20,-1,-1,FEASIBLE,0.0396839,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.000503976,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.25_nA10_nB10_i0,heur_semigreedy2s_v2_r100,0,100,1244,10,10,-1,-1,FEASIBLE,0.0287469,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.000500965,1,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.25_nA10_nB10_i2,heur_semigreedy2s_v2_r100,0,100,1275,10,10,-1,-1,FEASIBLE,0.0360483,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00119329,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.25_nA20_nB20_i1,heur_semigreedy2s_v2_r100,0,100,1269,20,20,-1,-1,FEASIBLE,0.0450393,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0027278,6,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA15_nB15_i1,heur_semigreedy2s_v2_r100,0,150,2818,15,15,-1,-1,FEASIBLE,0.0628379,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.000586289,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.25_nA10_nB20_i0,heur_semigreedy2s_v2_r100,0,100,1228,10,20,-1,-1,FEASIBLE,0.0259053,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.000704299,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.75_nA10_nB10_i0,heur_semigreedy2s_v2_r100,0,100,3716,10,10,-1,-1,FEASIBLE,0.0474056,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0170221,22,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i2,heur_semigreedy2s_v2_r100,0,150,5579,15,15,-1,-1,FEASIBLE,0.286345,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0439506,16,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.75_nA20_nB20_i0,heur_semigreedy2s_v2_r100,0,100,3723,20,20,-1,-1,FEASIBLE,0.0782598,0,0,-1.0,7.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00113979,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.75_nA20_nB10_i0,heur_semigreedy2s_v2_r100,0,100,3729,20,10,-1,-1,FEASIBLE,0.0241789,0,0,-1.0,8.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00496457,15,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i1,heur_semigreedy2s_v2_r100,0,150,5608,15,30,-1,-1,FEASIBLE,0.19327,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00586664,1,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.75_nA10_nB10_i2,heur_semigreedy2s_v2_r100,0,100,3709,10,10,-1,-1,FEASIBLE,0.0438609,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00571292,11,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i2,heur_semigreedy2s_v2_r100,0,150,5621,30,30,-1,-1,FEASIBLE,0.213979,0,0,-1.0,6.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0490859,13,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i2,heur_semigreedy2s_v2_r100,0,150,5583,30,15,-1,-1,FEASIBLE,0.222114,0,0,-1.0,7.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.161257,68,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB30_i1,heur_semigreedy2s_v2_r100,0,150,8343,30,30,-1,-1,FEASIBLE,0.239964,0,0,-1.0,9.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0826936,21,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i1,heur_semigreedy2s_v2_r100,0,150,5585,15,15,-1,-1,FEASIBLE,0.134508,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0637214,49,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA15_nB30_i0,heur_semigreedy2s_v2_r100,0,150,8401,15,30,-1,-1,FEASIBLE,0.27058,0,0,-1.0,5.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00227178,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA30_nB15_i2,heur_semigreedy2s_v2_r100,0,150,2801,30,15,-1,-1,FEASIBLE,0.130004,0,0,-1.0,4.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00319281,3,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.75_nA10_nB20_i0,heur_semigreedy2s_v2_r100,0,100,3749,10,20,-1,-1,FEASIBLE,0.0926561,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0330996,24,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB15_i0,heur_semigreedy2s_v2_r100,0,150,8469,30,15,-1,-1,INFEASIBLE,0.0423106,0,0,-1.0,-1.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,-1.0,-1,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.5_nA10_nB10_i0,heur_semigreedy2s_v2_r100,0,100,2514,10,10,-1,-1,FEASIBLE,0.0426195,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0175607,44,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.25_nA10_nB10_i1,heur_semigreedy2s_v2_r100,0,100,1244,10,10,-1,-1,FEASIBLE,0.0363637,0,0,-1.0,1.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.000799499,1,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.25_nA10_nB20_i2,heur_semigreedy2s_v2_r100,0,100,1239,10,20,-1,-1,FEASIBLE,0.0280983,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.000688456,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.5_nA20_nB10_i0,heur_semigreedy2s_v2_r100,0,100,2477,20,10,-1,-1,FEASIBLE,0.0383947,0,0,-1.0,5.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00185871,3,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA30_nB30_i2,heur_semigreedy2s_v2_r100,0,150,2831,30,30,-1,-1,FEASIBLE,0.168829,0,0,-1.0,4.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00397709,1,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.5_nA10_nB20_i1,heur_semigreedy2s_v2_r100,0,100,2527,10,20,-1,-1,FEASIBLE,0.0529825,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.009702,10,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.5_nA20_nB20_i2,heur_semigreedy2s_v2_r100,0,100,2512,20,20,-1,-1,FEASIBLE,0.0590113,0,0,-1.0,4.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.000523727,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i1,heur_semigreedy2s_v2_r100,0,150,5527,30,30,-1,-1,FEASIBLE,0.207297,0,0,-1.0,6.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.061632,19,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.25_nA20_nB10_i2,heur_semigreedy2s_v2_r100,0,100,1220,20,10,-1,-1,FEASIBLE,0.0291155,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0011294,2,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.75_nA10_nB10_i1,heur_semigreedy2s_v2_r100,0,100,3700,10,10,-1,-1,FEASIBLE,0.0637397,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0134178,15,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.25_nA20_nB10_i1,heur_semigreedy2s_v2_r100,0,100,1211,20,10,-1,-1,FEASIBLE,0.0681169,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00088585,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.5_nA10_nB20_i2,heur_semigreedy2s_v2_r100,0,100,2502,10,20,-1,-1,FEASIBLE,0.074706,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.000995774,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA15_nB15_i0,heur_semigreedy2s_v2_r100,0,150,2838,15,15,-1,-1,FEASIBLE,0.103276,0,0,-1.0,2.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00198942,2,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.75_nA30_nB15_i2,heur_semigreedy2s_v2_r100,0,150,8302,30,15,-1,-1,FEASIBLE,0.0958882,0,0,-1.0,12.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0400221,31,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.75_nA20_nB10_i1,heur_semigreedy2s_v2_r100,0,100,3688,20,10,-1,-1,FEASIBLE,0.0362962,0,0,-1.0,7.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0031338,6,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.5_nA10_nB10_i2,heur_semigreedy2s_v2_r100,0,100,2530,10,10,-1,-1,FEASIBLE,0.0613387,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.00686162,1,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.5_nA20_nB20_i0,heur_semigreedy2s_v2_r100,0,100,2427,20,20,-1,-1,FEASIBLE,0.0560359,0,0,-1.0,4.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0303383,52,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.75_nA20_nB20_i1,heur_semigreedy2s_v2_r100,0,100,3719,20,20,-1,-1,FEASIBLE,0.102711,0,0,-1.0,6.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0295229,25,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i0,heur_semigreedy2s_v2_r100,0,150,5622,30,30,-1,-1,FEASIBLE,0.18687,0,0,-1.0,6.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0244689,7,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.25_nA30_nB15_i0,heur_semigreedy2s_v2_r100,0,150,2744,30,15,-1,-1,FEASIBLE,0.0928379,0,0,-1.0,4.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0313825,41,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.5_nA20_nB10_i1,heur_semigreedy2s_v2_r100,0,100,2493,20,10,-1,-1,FEASIBLE,0.0570672,0,0,-1.0,5.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0162587,26,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n100_p0.25_nA20_nB10_i0,heur_semigreedy2s_v2_r100,0,100,1254,20,10,-1,-1,FEASIBLE,0.0282596,0,0,-1.0,3.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.000465009,0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i1,heur_semigreedy2s_v2_r100,0,150,5532,30,15,-1,-1,FEASIBLE,0.135751,0,0,-1.0,7.0,-1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0203952,10,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
